when,domain,url,tracker
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Improve Digital
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,sovrn (formerly Lijit Networks)
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Criteo
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Datalogix
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Taboola
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,SpotXchange
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,AppNexus
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Acuity Ads
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,eXelate
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,AddThis
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Yahoo Ad Exchange
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Lotame
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,SmartClip
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Tremor Media
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Yieldlab
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,OpenX
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Media Innovation Group
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,adingo
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,MarketGid
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Semasio
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,PubMatic
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Sekindo
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,PulsePoint
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,TubeMogul
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,MediaMath
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Index Exchange (Formerly Casale Media)
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,LiveRamp
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Rubicon
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Advertising.com
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,SkimLinks
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Adobe Audience Manager
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,DoubleClick
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,AdScale
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Google Syndication
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,DoubleClick Ad Exchange-Seller
march-2017,newsexaminer.net,http://newsexaminer.net/nba/michael-jordan-will-move-hornets-30-days-north-carolina-doesnt-revoke-hb2/,Google Adsense
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,ScoreCard Research Beacon
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,DoubleClick
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,Quantcast
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,Quantcast
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,RevContent
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,DoubleClick
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,DoubleClick Ad Exchange-Seller
march-2017,notallowedto.com,http://notallowedto.com/arnold-schwarzenegger-found-dead-after-heart-attack/,Google Adsense
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Tapad
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,ScoreCard Research Beacon
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Turn Inc.
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,BidSwitch
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,DoubleClick
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,StickyAds
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,BrightRoll
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,ShareThis
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Aggregate Knowledge
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,SMART AdServer
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,BlueKai
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Krux Digital
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Nexage
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,BrightRoll
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,AppNexus
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,eXelate
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Yahoo Ad Exchange
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Lotame
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,OpenX
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,OwnerIQ
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,OwnerIQ
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,PubMatic
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,PulsePoint
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,VigLink
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Index Exchange (Formerly Casale Media)
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,LiveRamp
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Rubicon
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Content.ad
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,VigLink
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,Adobe Audience Manager
march-2017,now8news.com,http://now8news.com/jimmy-dean-sausage-in-walmart-bathroom/,DoubleClick
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,DoubleClick
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,TradeDesk
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,Teads
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,Earnify
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,eXelate
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,RevContent
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,Chameleon
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,TubeMogul
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,MediaMath
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,DoubleClick
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,Google Syndication
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,DoubleClick Ad Exchange-Seller
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,Kixer
march-2017,persecutes.com,http://persecutes.com/judge-laughs-at-murderer-after-he-screamed-out-i-dont-wanna-get-raped/,Google Adsense
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,ScoreCard Research Beacon
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,DoubleClick
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,TradeDesk
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,Teads
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,Quantcast
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,eXelate
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,RevContent
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,TubeMogul
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,MediaMath
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,DoubleClick
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,DoubleClick Ad Exchange-Seller
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,Kixer
march-2017,qualitysharing.com,http://qualitysharing.com/have-you-ever-woken-up-in-the-middle-of-the-night-unable-to-move-this-is-why/,Google Adsense
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,ScoreCard Research Beacon
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,BidSwitch
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,DoubleClick
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,adsnative
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,Newsmax
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,Admixer
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,PulsePoint
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,MediaMath
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,Content.ad
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,DoubleClick
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,Google Syndication
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,DoubleClick Ad Exchange-Seller
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,Google Adsense
march-2017,realnewsrightnow.com,http://realnewsrightnow.com/2017/01/president-trump-orders-execution-five-turkeys-pardoned-obama/,Google Adsense
march-2017,smhwtfnews.com,http://smhwtfnews.com/law-passed-hiv-positive-people-will-be-marked-near-their-genitals/,ScoreCard Research Beacon
march-2017,smhwtfnews.com,http://smhwtfnews.com/law-passed-hiv-positive-people-will-be-marked-near-their-genitals/,BlueKai
march-2017,smhwtfnews.com,http://smhwtfnews.com/law-passed-hiv-positive-people-will-be-marked-near-their-genitals/,DoubleClick
march-2017,smhwtfnews.com,http://smhwtfnews.com/law-passed-hiv-positive-people-will-be-marked-near-their-genitals/,BlueKai
march-2017,smhwtfnews.com,http://smhwtfnews.com/law-passed-hiv-positive-people-will-be-marked-near-their-genitals/,Acxiom
