Rank,NA_Sales,EU_Sales,JP_Sales,Other_Sales
8603,0.11,0.04,0,0.01
8604,0,0,0.16,0
8605,0.12,0.03,0,0.01
8606,0.14,0.01,0,0.01
8607,0.15,0,0,0.01
8608,0.15,0,0,0.01
8609,0.08,0.06,0,0.03
8610,0.14,0.01,0,0.01
8611,0.03,0.01,0.11,0
8612,0,0.1,0.02,0.04
8613,0.15,0,0,0.01
8614,0.06,0.05,0.02,0.03
8615,0.08,0.07,0,0.01
8616,0.08,0.06,0,0.02
8617,0.16,0,0,0
8618,0.07,0.07,0,0.02
8619,0,0,0.16,0
8620,0.1,0.05,0,0.01
8621,0.15,0,0,0.01
8622,0.15,0,0,0.01
8623,0.13,0.02,0,0.01
8624,0.14,0.01,0,0.01
8625,0.08,0.06,0,0.02
8626,0.14,0,0,0.01
8627,0.09,0.06,0,0.01
8628,0.15,0,0,0.01
8629,0.09,0.05,0,0.01
8630,0.09,0.06,0,0.01
8631,0.15,0,0,0.01
8632,0.13,0.02,0,0.01
8633,0,0.14,0,0.02
8634,0.05,0,0.09,0.01
8635,0,0,0.15,0.01
8636,0,0,0.16,0
8637,0.12,0.03,0,0.01
8638,0.11,0.02,0.02,0.01
8639,0.02,0.09,0,0.04
8640,0.09,0.03,0.04,0
8641,0,0,0.16,0
8642,0.11,0.03,0,0.02
8643,0.11,0.04,0,0
8644,0,0,0.15,0.01
8645,0.14,0.01,0,0.01
8646,0,0,0.15,0
8647,0.14,0.01,0,0.01
8648,0.07,0.07,0,0.01
8649,0.15,0,0,0.01
8650,0.1,0.04,0,0.01
8651,0.15,0,0,0.01
8652,0,0,0.16,0
8653,0.15,0,0,0.01
8654,0,0.13,0,0.03
8655,0.15,0,0,0.01
8656,0.04,0.09,0,0.03
8657,0.11,0.04,0,0
8658,0.04,0.03,0.08,0.01
8659,0,0,0.16,0
8660,0,0,0.15,0.01
8661,0.15,0,0,0.01
8662,0.09,0.06,0,0.01
8663,0.1,0.04,0,0.01
8664,0.01,0.01,0.13,0.01
8665,0.08,0.06,0,0.02
8666,0.13,0,0.01,0.01
8667,0.11,0.03,0,0.02
8668,0.14,0,0,0.01
8669,0,0,0.15,0.01
8670,0,0,0.16,0
8671,0.12,0.03,0,0
8672,0.14,0.01,0,0.01
8673,0.11,0.04,0,0.01
8674,0.15,0,0,0.01
8675,0.1,0,0.04,0.02
8676,0.14,0,0,0.01
8677,0.14,0.01,0,0.01
8678,0.03,0,0.12,0
8679,0,0.13,0,0.03
8680,0,0,0.16,0
8681,0.11,0.04,0,0.01
8682,0.15,0,0,0.01
8683,0.12,0.02,0,0.01
8684,0.11,0.04,0,0
8685,0.12,0.03,0,0.01
8686,0.09,0.06,0,0.01
8687,0.1,0.02,0.03,0.01
8688,0.12,0.03,0,0
8689,0.06,0.05,0.04,0.02
8690,0.12,0.03,0,0.01
8691,0,0,0.16,0
8692,0.14,0,0,0.01
8693,0.08,0.06,0,0.02
8694,0.08,0.06,0,0.01
8695,0,0,0.16,0
8696,0.13,0.01,0,0.01
8697,0.14,0,0,0.01
8698,0,0,0.16,0
8699,0.09,0.06,0,0.01
8700,0.03,0.1,0,0.03
8701,0.07,0.06,0,0.02
8702,0,0,0.16,0
8703,0.14,0,0,0.01
8704,0.15,0,0,0.01
8705,0.08,0.06,0,0.02
8706,0,0,0.16,0
8707,0.14,0,0,0.01
8708,0.07,0.02,0.06,0.01
8709,0.15,0,0,0.01
8710,0.11,0.04,0,0
8711,0.13,0.01,0,0.01
8712,0.06,0.07,0,0.02
8713,0.09,0.06,0,0.01
8714,0.09,0.06,0,0.01
8715,0.05,0.09,0,0.02
8716,0.14,0.01,0,0.01
8717,0.11,0.04,0,0
8718,0.09,0.06,0,0.01
8719,0.02,0.01,0.12,0.01
8720,0.09,0.06,0,0.01
8721,0.12,0.02,0,0.01
8722,0.15,0,0,0.01
8723,0.11,0.04,0,0
8724,0,0,0.14,0.01
8725,0.11,0.02,0.01,0.01
8726,0.08,0.06,0,0.02
8727,0.04,0.08,0,0.03
8728,0.1,0.04,0,0.01
8729,0.08,0.06,0,0.02
8730,0.13,0.02,0,0.01
8731,0.07,0.07,0,0.02
8732,0.08,0.05,0,0.02
8733,0.14,0,0,0.01
8734,0.08,0.06,0,0.02
8735,0.14,0.01,0,0.01
8736,0.14,0,0,0.01
8737,0.12,0.01,0.01,0.01
8738,0.12,0.03,0,0
8739,0.08,0.06,0,0.02
8740,0.14,0,0,0.01
8741,0,0,0.15,0
8742,0.08,0.06,0,0.02
8743,0.12,0.03,0,0.01
8744,0.11,0.03,0,0.01
8745,0.13,0.01,0,0.01
8746,0.07,0.06,0,0.03
8747,0.12,0.03,0,0
8748,0,0.13,0,0.03
8749,0.12,0.02,0,0.01
8750,0.12,0.03,0,0
8751,0.12,0.03,0,0
8752,0.12,0.03,0,0
8753,0.13,0.01,0,0.02
8754,0,0.14,0,0.02
8755,0.07,0.06,0.01,0.01
8756,0.08,0.06,0,0.02
8757,0.14,0.01,0,0.01
8758,0.09,0.06,0,0.01
8759,0.14,0.01,0,0
8760,0.14,0.01,0,0
8761,0,0,0.15,0
8762,0.14,0.01,0,0
8763,0,0,0.15,0
8764,0.05,0.09,0,0.02
8765,0.11,0.03,0,0.01
8766,0.12,0.02,0,0.01
8767,0.05,0.06,0.02,0.02
8768,0.13,0.01,0,0.01
8769,0.11,0.03,0,0.01
8770,0.07,0.07,0,0.01
8771,0.11,0.03,0,0.01
8772,0.11,0.04,0,0
8773,0.14,0,0,0.01
8774,0.12,0.03,0,0
8775,0.09,0.06,0,0.01
8776,0.11,0,0.04,0.01
8777,0.12,0.01,0.02,0.01
8778,0.07,0.06,0,0.02
8779,0.07,0.06,0,0.02
8780,0.07,0.06,0,0.02
8781,0.08,0.01,0.05,0.01
8782,0.14,0,0,0.01
8783,0.12,0.03,0,0
8784,0.13,0.01,0,0.01
8785,0,0,0.15,0
8786,0.13,0.01,0,0.01
8787,0,0,0.15,0
8788,0.1,0.03,0,0.02
8789,0.14,0,0,0.01
8790,0.12,0.02,0,0.01
8791,0,0,0.15,0
8792,0.07,0.02,0.06,0.01
8793,0.12,0.03,0,0
8794,0.13,0.01,0,0.01
8795,0.07,0.06,0,0.02
8796,0.05,0.02,0,0.08
8797,0,0.14,0,0.01
8798,0.14,0,0,0.01
8799,0.05,0.04,0.05,0.01
8800,0.11,0.04,0,0
8801,0,0,0.15,0
8802,0.14,0,0,0.01
8803,0.08,0.02,0.04,0.01
8804,0.08,0.06,0,0.01
8805,0.14,0,0,0.01
8806,0.07,0.06,0,0.02
8807,0.12,0.02,0,0.02
8808,0.12,0.01,0,0.01
8809,0.11,0.03,0,0.01
8810,0,0,0.15,0
8811,0,0,0.15,0
8812,0,0,0.15,0
8813,0,0,0.15,0
8814,0.11,0.04,0,0
8815,0.14,0,0,0.01
8816,0.12,0.03,0,0
8817,0.11,0.03,0,0.01
8818,0.11,0.03,0,0.01
8819,0,0,0.14,0.01
8820,0.12,0.03,0,0
8821,0.14,0,0,0.01
8822,0.09,0.04,0,0.01
8823,0.12,0.02,0,0.02
8824,0.05,0.08,0,0.02
8825,0.08,0.05,0,0.01
8826,0.12,0.03,0,0
8827,0.14,0,0,0.01
8828,0.08,0.06,0,0.01
8829,0.14,0,0,0.01
8830,0.11,0.03,0,0.01
8831,0.13,0,0.01,0.01
8832,0,0,0.15,0
8833,0.11,0.03,0,0.01
8834,0.07,0.06,0,0.02
8835,0.08,0,0.04,0.02
8836,0,0,0.15,0
8837,0.07,0.06,0,0.02
8838,0.06,0.04,0.05,0.01
8839,0.13,0.01,0,0.01
8840,0.14,0,0,0.01
8841,0.07,0.06,0,0.02
8842,0.07,0.06,0,0.02
8843,0.14,0,0,0.01
8844,0.07,0.06,0,0.02
8845,0,0.09,0.04,0.02
8846,0,0.13,0,0.02
8847,0.04,0.07,0.03,0.01
8848,0,0,0.15,0
8849,0.11,0.03,0,0.01
8850,0.11,0.04,0,0
8851,0.07,0.06,0,0.02
8852,0.02,0,0.13,0.01
8853,0.12,0.03,0,0
8854,0,0,0.15,0
8855,0.09,0.04,0,0.03
8856,0,0,0.15,0
8857,0,0.04,0.09,0.02
8858,0.04,0,0.1,0.01
8859,0.11,0.04,0,0
8860,0.07,0.06,0,0.02
8861,0.07,0.06,0,0.02
8862,0.08,0.05,0,0.02
8863,0,0,0.15,0
8864,0,0,0.09,0.06
8865,0.12,0.03,0,0
8866,0.12,0.03,0,0
8867,0,0,0.15,0
8868,0.12,0.03,0,0
8869,0.14,0,0,0.01
8870,0.14,0,0,0.01
8871,0.08,0.06,0,0.01
8872,0.11,0.03,0,0.01
8873,0.11,0.03,0,0.01
8874,0.02,0.03,0.08,0.02
8875,0.13,0.01,0,0.01
8876,0.05,0.08,0,0.02
8877,0,0,0.15,0
8878,0.14,0,0,0.01
8879,0.11,0.03,0,0.01
8880,0.13,0,0,0.01
8881,0.12,0.02,0,0.01
8882,0.11,0.03,0,0.01
8883,0,0,0.15,0
8884,0.07,0.06,0,0.02
8885,0.12,0.03,0,0
8886,0.14,0,0,0.01
8887,0.12,0.01,0,0.01
8888,0.14,0,0,0.01
8889,0.08,0.06,0,0.01
8890,0.11,0.04,0,0
8891,0.11,0.03,0,0.01
8892,0,0,0.14,0.01
8893,0.14,0,0,0.01
8894,0.1,0.04,0,0.01
8895,0,0,0.15,0
8896,0.07,0.06,0,0.02
8897,0.11,0.03,0,0
8898,0.11,0.04,0,0
8899,0.06,0.01,0.07,0.01
8900,0.11,0.03,0,0
8901,0.07,0.06,0,0.02
8902,0.08,0.06,0,0.01
8903,0.14,0,0,0.01
8904,0.11,0.04,0,0
8905,0.13,0,0,0.01
8906,0,0,0.15,0
8907,0.14,0,0,0.01
8908,0.04,0.05,0.04,0.02
8909,0.14,0,0,0.01
8910,0,0,0.15,0
8911,0,0,0.15,0
8912,0,0,0.15,0
8913,0,0,0.14,0.01
8914,0.14,0,0,0.01
8915,0,0,0.15,0
8916,0.13,0.01,0,0.01
8917,0.14,0,0,0.01
8918,0,0,0.15,0
8919,0.07,0.06,0,0.02
8920,0.11,0.03,0,0.01
8921,0.07,0.06,0,0.02
8922,0.11,0.03,0,0
8923,0.11,0.03,0,0
8924,0,0,0.15,0
8925,0.14,0,0,0.01
8926,0.11,0.04,0,0.01
8927,0.1,0,0.01,0.03
8928,0.07,0.02,0.05,0.02
8929,0.11,0.03,0,0.01
8930,0.01,0.11,0,0.03
8931,0.11,0.03,0,0.01
8932,0.13,0.01,0,0.01
8933,0.08,0.06,0,0.01
8934,0.13,0,0.01,0.01
8935,0.13,0,0,0.01
8936,0.11,0.02,0,0.01
8937,0.11,0.03,0,0
8938,0.08,0.06,0,0.01
8939,0,0,0.15,0
8940,0.03,0.08,0.01,0.03
8941,0.08,0.06,0,0.01
8942,0,0,0.14,0.01
8943,0.08,0.06,0,0.01
8944,0.11,0.03,0,0.01
8945,0,0,0.15,0
8946,0.15,0,0,0
8947,0.09,0,0.03,0.03
8948,0,0,0.15,0
8949,0.08,0.06,0,0.01
8950,0.11,0.03,0,0.01
8951,0,0,0.15,0
8952,0,0,0.14,0
8953,0.06,0.08,0,0.01
8954,0.09,0.04,0,0.01
8955,0.11,0.04,0,0
8956,0.05,0.08,0,0.01
8957,0.08,0.06,0,0.01
8958,0.13,0,0,0.01
8959,0.11,0.03,0,0.01
8960,0,0,0.14,0.01
8961,0,0,0.15,0
8962,0,0.13,0,0.01
8963,0.13,0,0,0.01
8964,0,0,0.15,0
8965,0.09,0.04,0,0.01
8966,0.12,0.02,0,0.01
8967,0.14,0,0,0.01
8968,0.08,0.06,0,0.01
8969,0.1,0.04,0,0
8970,0.11,0.03,0,0
8971,0.08,0.06,0,0.01
8972,0.11,0.02,0,0.01
8973,0.11,0.03,0,0.01
8974,0.14,0,0,0.01
8975,0,0,0.15,0
8976,0.07,0.06,0,0.02
8977,0,0,0.15,0
8978,0.13,0,0,0.01
8979,0.07,0.06,0,0.02
8980,0.07,0.06,0,0.01
8981,0.13,0,0,0.01
8982,0,0,0.15,0
8983,0.1,0.04,0,0
8984,0.1,0.04,0,0
8985,0.13,0,0,0.01
8986,0,0,0.15,0
8987,0.14,0,0,0.01
8988,0.11,0.03,0,0.01
8989,0,0,0.14,0.01
8990,0.04,0.03,0.05,0.02
8991,0,0.13,0,0.02
8992,0.1,0.04,0,0
8993,0.13,0,0.01,0.01
8994,0.11,0.03,0,0
8995,0,0,0.14,0
8996,0.11,0.03,0,0.01
8997,0.09,0,0.04,0.01
8998,0.07,0.06,0,0.02
8999,0.12,0.01,0,0.02
9000,0.07,0.06,0,0.02
9001,0.07,0.06,0,0.02
9002,0.02,0,0.13,0
9003,0.03,0.03,0.07,0.02
9004,0,0,0.14,0
9005,0.11,0.03,0,0.01
9006,0,0,0.14,0
9007,0.13,0,0,0.01
9008,0.08,0.05,0,0.01
9009,0,0,0.14,0
9010,0.1,0.03,0,0.01
9011,0.07,0.03,0.02,0.03
9012,0.08,0.05,0,0.01
9013,0.07,0.06,0,0.02
9014,0.07,0.06,0,0.02
9015,0,0,0.14,0
9016,0,0,0.14,0
9017,0.1,0.04,0,0
9018,0.07,0.06,0,0.02
9019,0.08,0.05,0,0.01
9020,0.08,0.05,0,0.01
9021,0.13,0,0,0.01
9022,0.13,0,0,0.01
9023,0.12,0.02,0,0.01
9024,0,0,0.14,0
9025,0.07,0.06,0,0.02
9026,0.13,0,0,0.01
9027,0.11,0.03,0,0
9028,0.11,0,0,0.03
9029,0.07,0.05,0,0.02
9030,0,0,0.14,0
9031,0,0,0.14,0
9032,0.1,0.03,0,0.01
9033,0.08,0.05,0,0.01
9034,0.08,0.05,0,0.01
9035,0.1,0.04,0,0
9036,0.11,0.02,0,0.02
9037,0,0.12,0,0.02
9038,0.13,0,0,0.01
9039,0,0.11,0,0.03
9040,0.08,0.05,0,0.01
9041,0.09,0.04,0,0.01
9042,0.13,0,0,0.01
9043,0.07,0.05,0,0.02
9044,0.12,0.01,0,0.01
9045,0.07,0.05,0,0.02
9046,0.07,0.05,0,0.02
9047,0.1,0.03,0.01,0.01
9048,0,0.12,0,0.03
9049,0.08,0.05,0,0.01
9050,0,0,0.14,0
9051,0.11,0.02,0,0.01
9052,0,0,0.14,0
9053,0.1,0.04,0,0
9054,0,0,0.14,0
9055,0.07,0.05,0,0.02
9056,0.13,0,0,0.01
9057,0.02,0.1,0,0.02
9058,0.05,0.08,0,0.02
9059,0,0,0.13,0.01
9060,0,0,0.13,0.01
9061,0.13,0,0,0.01
9062,0.11,0.03,0,0
9063,0.09,0.03,0.01,0.01
9064,0,0.11,0,0.03
9065,0.13,0,0,0.01
9066,0.07,0,0.06,0.01
9067,0.09,0,0.04,0.01
9068,0.01,0.1,0,0.03
9069,0,0,0.14,0
9070,0.07,0.05,0,0.02
9071,0.12,0.01,0,0.01
9072,0,0,0.14,0
9073,0,0,0.14,0
9074,0.07,0.05,0,0.02
9075,0.13,0,0,0.01
9076,0,0,0.14,0
9077,0.11,0.03,0,0.01
9078,0.01,0.1,0,0.02
9079,0.11,0.03,0,0.01
9080,0.11,0.03,0,0.01
9081,0.06,0,0.08,0.01
9082,0.1,0.03,0,0.01
9083,0.13,0,0,0.01
9084,0.03,0,0.11,0
9085,0.13,0,0,0.01
9086,0.13,0,0,0.01
9087,0.1,0.04,0,0
9088,0,0,0.14,0
9089,0.06,0.03,0.03,0.02
9090,0.08,0.05,0,0.01
9091,0.07,0.05,0,0.02
9092,0.07,0,0.06,0.01
9093,0.11,0.03,0,0.01
9094,0,0,0.14,0
9095,0,0,0.14,0
9096,0.11,0.03,0,0.01
9097,0,0,0.13,0.01
9098,0,0.01,0.13,0
9099,0.01,0.01,0.11,0.01
9100,0.07,0.05,0,0.02
9101,0.13,0,0,0.01
9102,0.1,0.04,0,0
9103,0.09,0,0.04,0.01
9104,0.11,0.03,0,0.01
9105,0,0,0.14,0
9106,0.07,0.05,0,0.02
9107,0.07,0.05,0,0.02
9108,0.13,0.01,0,0
9109,0,0,0.14,0
9110,0,0.11,0,0.03
9111,0.11,0.02,0,0.01
9112,0.1,0.04,0,0
9113,0.07,0.05,0,0.02
9114,0.08,0.05,0,0.01
9115,0.08,0,0.05,0.01
9116,0.13,0,0,0.01
9117,0.11,0.03,0,0.01
9118,0.13,0,0,0.01
9119,0.07,0.06,0,0.02
9120,0.13,0,0,0.01
9121,0.11,0.03,0,0
9122,0.11,0.03,0,0
9123,0.07,0.05,0,0.02
9124,0.08,0.05,0,0.01
9125,0,0,0.14,0
9126,0.08,0.05,0,0.01
9127,0,0,0.13,0.01
9128,0,0.12,0,0.02
9129,0.13,0,0,0.01
9130,0.07,0.05,0,0.02
9131,0,0,0.14,0
9132,0.08,0.05,0,0.01
9133,0.07,0.05,0,0.02
9134,0.11,0.02,0,0.01
9135,0,0,0.13,0.01
9136,0.11,0.03,0,0.01
9137,0,0,0.14,0
9138,0.03,0.11,0,0.01
9139,0.07,0.05,0,0.02
9140,0.11,0.02,0,0.02
9141,0.1,0.02,0.02,0.01
9142,0.07,0.05,0,0.02
9143,0.07,0.05,0,0.02
9144,0,0,0.14,0
9145,0.11,0.02,0,0.01
9146,0.06,0.07,0,0.01
9147,0,0.1,0,0.04
9148,0.08,0.05,0,0.01
9149,0,0.11,0,0.03
9150,0.08,0.05,0,0.01
9151,0.13,0,0,0.01
9152,0,0,0.13,0
9153,0.11,0.03,0,0
9154,0.11,0.03,0,0
9155,0.11,0.03,0,0
9156,0.11,0.03,0,0
9157,0.11,0.03,0,0
9158,0.08,0.05,0,0.01
9159,0.11,0.01,0,0.02
9160,0,0,0.14,0
9161,0.13,0,0,0.01
9162,0.07,0.05,0,0.02
9163,0,0.12,0,0.02
9164,0.02,0.01,0.1,0.01
9165,0.11,0.03,0,0
9166,0,0,0.14,0
9167,0.13,0,0,0.01
9168,0.08,0.05,0,0.01
9169,0.07,0.05,0,0.02
9170,0.1,0.03,0,0.01
9171,0.08,0.05,0,0.01
9172,0,0,0.14,0
9173,0.13,0,0,0.01
9174,0.13,0,0,0.01
9175,0.12,0.01,0,0.01
9176,0,0,0.14,0
9177,0.1,0.03,0,0
9178,0.12,0.01,0,0.01
9179,0.12,0.01,0,0.01
9180,0.07,0.05,0,0.02
9181,0.08,0.05,0,0.01
9182,0.1,0.04,0,0
9183,0,0,0.14,0
9184,0.1,0.01,0.01,0.01
9185,0,0.12,0,0.02
9186,0,0,0.14,0
9187,0.08,0.05,0,0.01
9188,0.1,0.04,0,0
9189,0,0,0.14,0
9190,0.11,0.03,0,0.01
9191,0.11,0.03,0,0.01
9192,0.08,0.05,0,0.01
9193,0,0,0.14,0
9194,0.08,0.03,0.03,0
9195,0.1,0.02,0,0.01
9196,0.1,0.02,0,0.01
9197,0.11,0.03,0,0
9198,0,0,0.14,0
9199,0.08,0.05,0,0.01
9200,0.13,0,0,0.01
9201,0.1,0.03,0,0.01
9202,0.1,0.03,0,0.01
9203,0.13,0,0,0.01
9204,0.08,0.05,0,0.01
9205,0.08,0.04,0,0.01
9206,0.1,0.03,0,0
9207,0.13,0,0,0.01
9208,0.09,0.03,0,0.01
9209,0.08,0.05,0,0.01
9210,0.1,0.03,0,0.01
9211,0,0,0.14,0
9212,0.06,0.06,0,0.03
9213,0,0,0.14,0
9214,0.13,0,0,0.01
9215,0.1,0.03,0,0.01
9216,0.13,0,0,0.01
9217,0.08,0.05,0,0.01
9218,0.12,0,0,0.01
9219,0.1,0.04,0,0
9220,0.04,0.01,0.08,0
9221,0.12,0,0,0.01
9222,0,0,0.14,0
9223,0,0,0.13,0.01
9224,0.07,0,0.06,0.01
9225,0,0,0.14,0
9226,0,0,0.14,0
9227,0,0.01,0.13,0
9228,0.08,0.04,0,0.01
9229,0.12,0.01,0,0.01
9230,0,0.04,0.1,0
9231,0.13,0,0,0.01
9232,0,0.13,0,0.01
9233,0,0.1,0,0.04
9234,0,0,0.13,0
9235,0.11,0.03,0,0
9236,0.11,0.03,0,0
9237,0.1,0,0.02,0.01
9238,0.11,0.03,0,0
9239,0.07,0.03,0.02,0.02
9240,0,0,0.14,0
9241,0.13,0,0,0.01
9242,0.07,0,0.06,0.01
9243,0,0,0.13,0.01
9244,0,0,0.14,0
9245,0,0,0.14,0
9246,0.13,0,0,0.01
9247,0.13,0,0,0.01
9248,0.03,0.01,0.09,0
9249,0.12,0,0,0.01
9250,0.13,0,0,0.01
9251,0.12,0,0,0.01
9252,0.04,0.09,0,0.01
9253,0.13,0,0,0.01
9254,0.11,0.02,0,0.01
9255,0.1,0.02,0,0.01
9256,0.12,0,0,0.01
9257,0.12,0,0,0.01
9258,0.03,0.02,0.07,0.01
9259,0,0,0.14,0
9260,0.13,0,0,0.01
9261,0.09,0.03,0.01,0
9262,0,0.02,0,0.12
9263,0.07,0.03,0.02,0.02
9264,0.09,0.03,0,0.02
9265,0.11,0.02,0,0.01
9266,0,0.12,0,0.02
9267,0,0.1,0,0.03
9268,0.1,0.04,0,0
9269,0.11,0.01,0,0.01
9270,0.12,0.01,0,0.01
9271,0.13,0,0,0.01
9272,0.11,0.01,0,0.01
9273,0,0.1,0,0.04
9274,0.09,0.04,0,0.01
9275,0.08,0.04,0,0.02
9276,0.11,0.01,0,0.01
9277,0,0,0.13,0.01
9278,0,0,0.14,0
9279,0.13,0,0,0.01
9280,0.1,0.04,0,0
9281,0.13,0,0,0.01
9282,0.09,0.03,0,0.02
9283,0.13,0,0,0.01
9284,0.13,0,0,0.01
9285,0.11,0.01,0,0.01
9286,0.08,0.01,0.03,0.01
9287,0,0,0.14,0
9288,0.07,0.05,0,0.02
9289,0.1,0.04,0,0
9290,0.11,0,0,0.02
9291,0.01,0.1,0,0.02
9292,0.12,0,0,0.01
9293,0.1,0.03,0,0
9294,0,0,0.14,0
9295,0.07,0.05,0,0.02
9296,0.08,0.05,0,0.01
9297,0.13,0,0,0.01
9298,0.11,0.02,0,0.01
9299,0.1,0.03,0,0
9300,0,0,0.14,0
9301,0.1,0.04,0,0
9302,0.07,0.05,0,0.02
9303,0.08,0.02,0.03,0.01
9304,0.12,0,0,0.01
9305,0.03,0.02,0.07,0.01
9306,0,0.13,0,0.01
9307,0.09,0.03,0,0.01
9308,0.11,0.02,0,0.01
9309,0.12,0,0,0.01
9310,0.08,0.05,0,0.01
9311,0.08,0.05,0,0.01
9312,0.1,0.04,0,0
9313,0.13,0,0,0.01
9314,0.13,0,0,0.01
9315,0.02,0.1,0,0.01
9316,0.04,0.07,0,0.02
9317,0.1,0.03,0,0
9318,0.11,0.01,0,0.01
9319,0.11,0.01,0,0.01
9320,0.11,0.01,0,0.01
9321,0.07,0.05,0,0.02
9322,0.1,0.03,0,0
9323,0.08,0.04,0,0.01
9324,0.13,0,0,0.01
9325,0.1,0.03,0,0
9326,0.1,0.03,0,0
9327,0,0,0.14,0
9328,0,0,0.14,0
9329,0.12,0,0,0.01
9330,0.13,0,0,0.01
9331,0.13,0,0,0.01
9332,0.08,0.03,0,0.02
9333,0.1,0.03,0,0
9334,0,0.12,0,0.02
9335,0.07,0.05,0,0.01
9336,0,0,0.13,0
9337,0.1,0.04,0,0
9338,0,0,0.13,0
9339,0,0,0.13,0
9340,0.07,0.05,0,0.01
9341,0.07,0.05,0,0.01
9342,0,0,0.13,0
9343,0.12,0,0.01,0.01
9344,0.11,0.01,0,0.01
9345,0.12,0,0,0.01
9346,0.1,0.04,0,0
9347,0.12,0,0,0.01
9348,0.07,0.05,0,0.02
9349,0.06,0.07,0,0.01
9350,0,0,0.13,0
9351,0.07,0.05,0,0.02
9352,0,0,0.13,0
9353,0.1,0.03,0,0
9354,0,0,0.13,0
9355,0.1,0.04,0,0
9356,0.07,0.05,0,0.02
9357,0.12,0,0,0.01
9358,0.11,0.01,0,0.01
9359,0,0,0.13,0
9360,0.13,0,0,0.01
9361,0.12,0,0,0.01
9362,0.07,0.04,0.01,0.01
9363,0.04,0.03,0.04,0.02
9364,0.1,0.04,0,0
9365,0,0,0.13,0
9366,0.07,0.06,0,0.01
9367,0,0,0.13,0.01
9368,0.07,0.05,0,0.02
9369,0.1,0.03,0,0
9370,0.1,0.02,0,0.01
9371,0.09,0.03,0,0.01
9372,0,0.12,0,0.02
9373,0.08,0.04,0,0.01
9374,0.12,0,0,0.01
9375,0.07,0.05,0,0.02
9376,0.12,0,0,0.01
9377,0.12,0,0,0.01
9378,0.07,0.05,0,0.01
9379,0.07,0.01,0.04,0.01
9380,0.12,0,0,0.01
9381,0.07,0.05,0,0.02
9382,0.12,0,0,0.01
9383,0.12,0,0.01,0.01
9384,0.08,0,0.05,0.01
9385,0.07,0.05,0,0.01
9386,0,0,0.13,0
9387,0.07,0.05,0,0.02
9388,0.07,0.05,0,0.02
9389,0.09,0.03,0,0.01
9390,0.11,0.01,0,0.01
9391,0.07,0.05,0,0.01
9392,0.1,0.03,0,0
9393,0.07,0.05,0,0.01
9394,0.1,0.03,0,0
9395,0.02,0.09,0,0.02
9396,0.06,0.05,0,0.02
9397,0.07,0.05,0,0.01
9398,0.12,0,0,0.01
9399,0.06,0.05,0,0.02
9400,0.12,0,0,0.01
9401,0.1,0.03,0,0
9402,0.12,0,0,0.01
9403,0.12,0,0,0.01
9404,0.1,0.03,0,0
9405,0,0,0.13,0
9406,0.12,0,0,0.01
9407,0.07,0.05,0,0.01
9408,0.08,0.04,0,0.01
9409,0.1,0.03,0,0
9410,0.07,0.05,0,0.01
9411,0.1,0.01,0,0.01
9412,0.12,0,0,0.01
9413,0,0,0.13,0
9414,0,0,0.13,0
9415,0,0,0.13,0
9416,0,0,0.13,0
9417,0.09,0.04,0,0
9418,0,0,0.13,0
9419,0,0,0.13,0
9420,0.08,0.02,0.03,0.01
9421,0.1,0.03,0,0
9422,0.07,0.05,0,0.01
9423,0.08,0.04,0,0.01
9424,0,0,0.13,0
9425,0.11,0.01,0,0.01
9426,0.08,0.04,0,0.01
9427,0.12,0,0,0.01
9428,0.1,0.03,0,0
9429,0.06,0.05,0,0.02
9430,0.01,0.05,0.06,0.01
9431,0.11,0.02,0,0.01
9432,0.06,0.05,0,0.02
9433,0.12,0,0,0.01
9434,0.07,0.05,0,0.01
9435,0.12,0,0,0.01
9436,0,0,0.13,0
9437,0.09,0.03,0,0
9438,0.06,0.05,0,0.02
9439,0.09,0.02,0,0.01
9440,0,0,0.13,0
9441,0,0,0.13,0
9442,0,0.12,0,0.01
9443,0.08,0.03,0,0.02
9444,0,0,0.13,0
9445,0.12,0,0,0.01
9446,0.12,0,0,0.01
9447,0,0,0.13,0
9448,0,0,0.13,0
9449,0.01,0.09,0,0.02
9450,0.03,0.08,0,0.02
9451,0.12,0,0,0.01
9452,0.03,0.09,0,0.01
9453,0.06,0.04,0.01,0.02
9454,0.07,0.05,0,0.01
9455,0.09,0.03,0,0
9456,0,0,0.13,0
9457,0.1,0.03,0,0
9458,0.04,0.02,0.05,0.02
9459,0,0,0.13,0
9460,0.1,0.03,0,0
9461,0.12,0,0,0.01
9462,0.05,0.03,0.04,0.01
9463,0,0,0.13,0
9464,0.08,0.03,0.02,0.01
9465,0.1,0.02,0,0.01
9466,0.1,0.03,0,0
9467,0.08,0.04,0,0.01
9468,0.12,0,0,0.01
9469,0.12,0,0,0.01
9470,0.07,0.05,0,0.01
9471,0.12,0,0,0.01
9472,0.12,0,0,0.01
9473,0.1,0.02,0,0.01
9474,0.1,0.03,0,0
9475,0.06,0.02,0.04,0.02
9476,0.06,0.05,0,0.02
9477,0.07,0.04,0,0.02
9478,0,0,0.13,0
9479,0,0,0.13,0
9480,0.07,0,0.05,0.01
9481,0,0,0.13,0
9482,0.12,0.01,0,0
9483,0.06,0.02,0.05,0
9484,0.01,0.1,0,0.02
9485,0.12,0,0,0.01
9486,0.06,0.06,0,0.01
