Game,Team,Opp,W/L,R,RA,D/N,Att,Team,HR Count
106,BAL,KCR,W,7,2,N,20931,BAL,0
108,BOS,CLE,W,12,10,N,37126,BOS,2
105,CHC,ARI,W,16,4,N,40709,CHC,5
104,CHW,TOR,L,4,8,N,14622,CHW,1
106,CIN,PIT,W,9,1,N,22403,CIN,3
105,CLE,BOS,L,10,12,N,37126,CLE,4
107,COL,NYM,W,5,4,N,36698,COL,1
105,DET,NYY,W,4,3,N,43238,DET,2
106,HOU,TBR,L,4,6,N,22985,HOU,2
105,KCR,BAL,L,2,7,N,20931,KC,0
107,LAA,PHI,W,7,1,N,36344,LAA,1
106,LAD,ATL,W,3,2,N,32174,LAD,1
105,MIA,WSN,W,7,6,N,17742,MIA,1
108,MIL,STL,W,3,2,N,30150,MIL,0
104,MIN,SDP,L,0,3,N,24491,MIN,0
104,NYM,COL,L,4,5,N,36698,NYM,1
105,NYY,DET,L,3,4,N,43238,NYY,1
107,OAK,SFG,L,4,10,N,38871,OAK,1
104,PHI,LAA,L,1,7,N,36344,PHI,0
106,PIT,CIN,L,1,9,N,22403,PIT,0
106,SDP,MIN,W,3,0,N,24491,SD,1
108,SEA,TEX,W,8,7,N,21200,SEA,1
108,SFG,OAK,W,10,4,N,38871,SF,3
106,STL,MIL,L,2,3,N,30150,STL,0
108,TBR,HOU,W,6,4,N,22985,TB,2
106,TEX,SEA,L,7,8,N,21200,TEX,3
107,TOR,CHW,W,8,4,N,14622,TOR,2
105,WSN,MIA,L,6,7,N,17742,WSH,2
107,ARI,CHC,W,3,0,N,41321,ARI,0
106,ATL,LAD,W,5,3,N,28107,ATL,2
107,BAL,KCR,W,6,0,N,14984,BAL,1
106,CHC,ARI,L,0,3,N,41321,CHC,0
105,CHW,TOR,L,1,5,D,20878,CHW,0
107,CIN,PIT,W,5,2,N,22367,CIN,2
108,COL,NYM,L,5,10,N,36945,COL,1
106,DET,NYY,W,2,0,D,43379,DET,0
107,HOU,TBR,L,0,3,N,26722,HOU,0
106,KCR,BAL,L,0,6,N,14984,KC,0
108,LAA,PHI,W,7,0,N,34623,LAA,3
107,LAD,ATL,L,3,5,N,28107,LAD,1
106,MIA,WSN,W,7,0,N,17890,MIA,2
109,MIL,STL,L,4,5,N,34433,MIL,2
105,MIN,SDP,W,5,2,D,23806,MIN,1
105,NYM,COL,W,10,5,N,36945,NYM,2
106,NYY,DET,L,0,2,D,43379,NYY,0
108,OAK,SFG,W,6,1,N,40635,OAK,1
105,PHI,LAA,L,0,7,N,34623,PHI,0
107,PIT,CIN,L,2,5,N,22367,PIT,0
107,SDP,MIN,L,2,5,D,23806,SD,1
109,SEA,TEX,L,1,5,N,23041,SEA,0
109,SFG,OAK,L,1,6,N,40635,SF,0
107,STL,MIL,W,5,4,N,34433,STL,2
109,TBR,HOU,W,3,0,N,26722,TB,1
107,TEX,SEA,W,5,1,N,23041,TEX,3
108,TOR,CHW,W,5,1,D,20878,TOR,2
106,WSN,MIA,L,0,7,N,17890,WSH,0
108,ARI,CHC,W,10,8,D,39525,ARI,5
107,ATL,LAD,L,4,7,N,29680,ATL,1
108,BAL,DET,L,5,7,N,17157,BAL,1
109,BOS,CHW,W,9,5,N,37442,BOS,2
107,CHC,ARI,L,8,10,D,39525,CHC,2
106,CHW,BOS,L,5,9,N,37442,CHW,1
108,CIN,PIT,L,0,6,N,25955,CIN,0
106,CLE,NYY,W,5,1,N,28124,CLE,1
109,COL,NYM,W,5,4,D,35276,COL,2
107,DET,BAL,W,7,5,N,17157,DET,2
108,HOU,TBR,L,3,5,N,23404,HOU,1
107,KCR,SEA,W,6,4,N,29228,KC,2
109,LAA,PHI,W,5,4,N,34710,LAA,1
108,LAD,ATL,W,7,4,N,29680,LAD,1
110,MIL,STL,W,2,1,D,40170,MIL,1
106,MIN,TEX,L,1,4,N,22903,MIN,0
106,NYM,COL,L,4,5,D,35276,NYM,1
107,NYY,CLE,L,1,5,N,28124,NYY,1
109,OAK,SFG,L,2,11,N,39883,OAK,1
106,PHI,LAA,L,4,5,N,34710,PHI,1
108,PIT,CIN,W,6,0,N,25955,PIT,0
110,SEA,KCR,L,4,6,N,29228,SEA,2
110,SFG,OAK,W,11,2,N,39883,SF,2
108,STL,MIL,L,1,2,D,40170,STL,0
110,TBR,HOU,W,5,3,N,23404,TB,1
108,TEX,MIN,W,4,1,N,22903,TEX,1
109,ARI,SFG,W,2,1,N,38967,ARI,0
108,ATL,MIA,W,5,3,N,35914,ATL,1
109,BAL,DET,L,2,5,N,22882,BAL,2
110,BOS,CHW,W,3,2,N,36612,BOS,2
108,CHC,WSN,L,2,4,D,41396,CHC,1
107,CHW,BOS,L,2,3,N,36612,CHW,0
109,CIN,STL,W,3,2,N,36443,CIN,0
107,CLE,NYY,W,7,2,N,34466,CLE,0
110,COL,PHI,W,4,3,N,35092,COL,1
108,DET,BAL,W,5,2,N,22882,DET,2
109,HOU,TOR,W,16,7,N,39287,HOU,5
108,KCR,SEA,L,2,5,N,38130,KC,0
110,LAA,OAK,W,8,6,N,43330,LAA,0
109,LAD,NYM,W,6,0,N,41187,LAD,3
107,MIA,ATL,L,3,5,N,35914,MIA,2
111,MIL,TBR,W,2,0,N,21164,MIL,1
107,MIN,TEX,W,8,4,N,22272,MIN,3
107,NYM,LAD,L,0,6,N,41187,NYM,0
108,NYY,CLE,L,2,7,N,34466,NYY,1
110,OAK,LAA,L,6,8,N,43330,OAK,1
107,PHI,COL,L,3,4,N,35092,PHI,0
109,PIT,SDP,W,10,6,N,32243,PIT,2
108,SDP,PIT,L,6,10,N,32243,SD,3
111,SEA,KCR,W,5,2,N,38130,SEA,0
111,SFG,ARI,L,1,2,N,38967,SF,0
109,STL,CIN,L,2,3,N,36443,STL,0
111,TBR,MIL,L,0,2,N,21164,TB,0
109,TEX,MIN,L,4,8,N,22272,TEX,1
109,TOR,HOU,L,7,16,N,39287,TOR,3
107,WSN,CHC,W,4,2,D,41396,WSH,2
110,ARI,SFG,L,4,5,N,39532,ARI,0
109,ATL,MIA,W,7,2,N,40731,ATL,1
110,BAL,DET,W,5,2,N,33911,BAL,3
111,BOS,CHW,W,4,1,N,36599,BOS,2
109,CHC,WSN,W,7,4,D,41857,CHC,2
108,CHW,BOS,L,1,4,N,36599,CHW,1
110,CIN,STL,L,1,4,N,35571,CIN,1
108,CLE,NYY,L,1,2,N,34651,CLE,1
111,COL,PHI,W,8,5,N,40563,COL,1
109,DET,BAL,L,2,5,N,33911,DET,1
110,HOU,TOR,L,3,4,N,41950,HOU,2
111,LAA,OAK,L,0,5,N,39180,LAA,0
110,LAD,NYM,W,7,4,D,40060,LAD,5
108,MIA,ATL,L,2,7,N,40731,MIA,1
112,MIL,TBR,W,3,0,N,15849,MIL,1
108,MIN,TEX,L,1,4,N,27415,MIN,0
108,NYM,LAD,L,4,7,D,40060,NYM,4
109,NYY,CLE,W,2,1,N,34651,NYY,1
111,OAK,LAA,W,5,0,N,39180,OAK,0
108,PHI,COL,L,5,8,N,40563,PHI,1
110,PIT,SDP,L,2,5,N,31817,PIT,1
109,SDP,PIT,W,5,2,N,31817,SD,2
112,SFG,ARI,W,5,4,N,39532,SF,1
110,STL,CIN,W,4,1,N,35571,STL,1
112,TBR,MIL,L,0,3,N,15849,TB,0
110,TEX,MIN,W,4,1,N,27415,TEX,1
110,TOR,HOU,W,4,3,N,41950,TOR,0
108,WSN,CHC,L,4,7,D,41857,WSH,1
111,ARI,SFG,L,3,6,D,40107,ARI,0
110,ATL,MIA,L,1,4,D,29651,ATL,0
111,BAL,DET,W,12,3,D,30144,BAL,5
112,BOS,CHW,W,6,3,D,37283,BOS,3
110,CHC,WSN,L,4,9,D,41047,CHC,3
109,CHW,BOS,L,3,6,D,37283,CHW,0
111,CIN,STL,L,4,13,D,25168,CIN,2
109,CLE,NYY,L,1,8,D,33044,CLE,1
112,COL,PHI,L,2,3,D,48069,COL,0
110,DET,BAL,L,3,12,D,30144,DET,1
111,HOU,TOR,W,7,6,D,36300,HOU,0
109,KCR,SEA,L,7,8,D,,KC,2
110,KCR,SEA,W,9,1,D,29432,KC,3
112,LAA,OAK,L,10,11,D,38278,LAA,2
111,LAD,NYM,W,8,0,N,27077,LAD,2
109,MIA,ATL,W,4,1,D,29651,MIA,2
113,MIL,TBR,L,1,2,D,12129,MIL,1
109,MIN,TEX,W,6,5,D,29056,MIN,3
109,NYM,LAD,L,0,8,N,27077,NYM,0
110,NYY,CLE,W,8,1,D,33044,NYY,1
112,OAK,LAA,W,11,10,D,38278,OAK,3
109,PHI,COL,W,3,2,D,48069,PHI,1
111,PIT,SDP,W,5,4,D,34175,PIT,1
110,SDP,PIT,L,4,5,D,34175,SD,0
112,SEA,KCR,W,8,7,D,,SEA,4
113,SEA,KCR,L,1,9,D,29432,SEA,0
113,SFG,ARI,W,6,3,D,40107,SF,1
111,STL,CIN,W,13,4,D,25168,STL,1
113,TBR,MIL,W,2,1,D,12129,TB,1
111,TEX,MIN,L,5,6,D,29056,TEX,2
111,TOR,HOU,L,6,7,D,36300,TOR,2
109,WSN,CHC,W,9,4,D,41047,WSH,2
112,BAL,LAA,W,6,2,N,34142,BAL,1
111,CHC,SFG,W,5,3,N,40462,CHC,1
112,CIN,SDP,W,11,3,N,16240,CIN,4
111,DET,PIT,L,0,3,N,21651,DET,0
111,KCR,STL,L,3,11,N,38478,KC,3
113,LAA,BAL,L,2,6,N,34142,LAA,1
110,MIA,WSN,L,2,3,N,21799,MIA,1
114,MIL,MIN,L,4,5,N,31339,MIL,1
110,MIN,MIL,W,5,4,N,31339,MIN,0
112,PIT,DET,W,3,0,N,21651,PIT,1
111,SDP,CIN,L,3,11,N,16240,SD,2
114,SFG,CHC,L,3,5,N,40462,SF,1
112,STL,KCR,W,11,3,N,38478,STL,3
110,WSN,MIA,W,3,2,N,21799,WSH,1
112,ARI,LAD,W,6,3,N,24810,ARI,3
111,ATL,PHI,L,2,5,N,25783,ATL,1
113,BAL,LAA,L,2,3,N,35723,BAL,1
113,BOS,TBR,W,2,0,N,22328,BOS,0
112,CHC,SFG,L,3,6,N,39864,CHC,0
110,CHW,HOU,W,8,5,N,13974,CHW,1
113,CIN,SDP,L,3,7,N,13683,CIN,1
110,CLE,COL,W,4,1,N,26088,CLE,1
113,COL,CLE,L,1,4,N,26088,COL,1
112,DET,PIT,L,3,6,N,25112,DET,0
112,HOU,CHW,L,5,8,N,13974,HOU,2
112,KCR,STL,L,3,10,N,37267,KC,0
114,LAA,BAL,W,3,2,N,35723,LAA,0
112,LAD,ARI,L,3,6,N,24810,LAD,2
111,MIA,WSN,W,7,3,N,25406,MIA,2
115,MIL,MIN,L,4,11,N,34185,MIL,0
111,MIN,MIL,W,11,4,N,34185,MIN,5
110,NYM,TEX,W,5,4,N,37326,NYM,3
111,NYY,TOR,L,2,4,N,41596,NYY,0
113,OAK,SEA,L,6,7,N,12354,OAK,2
110,PHI,ATL,W,5,2,N,25783,PHI,1
113,PIT,DET,W,6,3,N,25112,PIT,1
112,SDP,CIN,W,7,3,N,13683,SD,2
114,SEA,OAK,W,7,6,N,12354,SEA,1
115,SFG,CHC,W,6,3,N,39864,SF,1
113,STL,KCR,W,10,3,N,37267,STL,3
114,TBR,BOS,L,0,2,N,22328,TB,0
112,TEX,NYM,L,4,5,N,37326,TEX,3
112,TOR,NYY,W,4,2,N,41596,TOR,2
111,WSN,MIA,L,3,7,N,25406,WSH,0
113,ARI,LAD,L,2,3,N,22670,ARI,1
112,ATL,PHI,L,2,3,N,22776,ATL,0
114,BAL,LAA,L,1,5,D,36202,BAL,1
114,BOS,TBR,W,8,2,N,11853,BOS,0
113,CHC,SFG,L,1,3,D,41099,CHC,1
111,CHW,HOU,W,7,1,N,14824,CHW,1
114,CIN,SDP,W,8,3,N,15450,CIN,2
111,CLE,COL,L,2,3,D,25539,CLE,1
114,COL,CLE,W,3,2,D,25539,COL,2
113,DET,PIT,W,10,0,N,28902,DET,1
113,HOU,CHW,L,1,7,N,14824,HOU,1
113,KCR,STL,L,5,8,N,44139,KC,1
115,LAA,BAL,W,5,1,D,36202,LAA,1
113,LAD,ARI,W,3,2,N,22670,LAD,1
112,MIA,WSN,L,1,10,N,25951,MIA,0
116,MIL,MIN,L,0,4,N,30174,MIL,0
112,MIN,MIL,W,4,0,N,30174,MIN,1
111,NYM,TEX,L,1,5,D,34222,NYM,1
112,NYY,TOR,W,11,5,N,39554,NYY,3
114,OAK,SEA,L,3,6,D,14989,OAK,2
111,PHI,ATL,W,3,2,N,22776,PHI,0
114,PIT,DET,L,0,10,N,28902,PIT,0
113,SDP,CIN,L,3,8,N,15450,SD,2
115,SEA,OAK,W,6,3,D,14989,SEA,3
116,SFG,CHC,W,3,1,D,41099,SF,1
114,STL,KCR,W,8,5,N,44139,STL,2
115,TBR,BOS,L,2,8,N,11853,TB,2
113,TEX,NYM,W,5,1,D,34222,TEX,1
113,TOR,NYY,L,5,11,N,39554,TOR,1
112,WSN,MIA,W,10,1,N,25951,WSH,2
114,ARI,LAD,L,6,8,N,31396,ARI,2
115,BAL,OAK,W,7,2,N,11386,BAL,4
112,CHW,HOU,W,3,2,N,18034,CHW,1
115,CIN,SDP,W,10,3,D,14915,CIN,4
112,CLE,TBR,L,1,4,N,9533,CLE,0
114,DET,PIT,L,5,7,D,33490,DET,1
114,HOU,CHW,L,2,3,N,18034,HOU,1
114,KCR,STL,L,6,8,N,41706,KC,0
116,LAA,SEA,W,6,3,N,35021,LAA,2
114,LAD,ARI,W,8,6,N,31396,LAD,1
113,MIA,WSN,L,2,3,N,23904,MIA,1
117,MIL,MIN,L,2,7,N,33904,MIL,1
113,MIN,MIL,W,7,2,N,33904,MIN,0
112,NYM,PHI,W,10,0,N,27716,NYM,4
113,NYY,TOR,L,0,4,N,43212,NYY,0
115,OAK,BAL,L,2,7,N,11386,OAK,0
112,PHI,NYM,L,0,10,N,27716,PHI,0
115,PIT,DET,W,7,5,D,33490,PIT,2
114,SDP,CIN,L,3,10,D,14915,SD,1
116,SEA,LAA,L,3,6,N,35021,SEA,2
115,STL,KCR,W,8,6,N,41706,STL,1
116,TBR,CLE,W,4,1,N,9533,TB,1
114,TOR,NYY,W,4,0,N,43212,TOR,1
113,WSN,MIA,W,3,2,N,23904,WSH,1
115,ARI,CHC,L,3,8,N,39131,ARI,2
113,ATL,STL,L,5,8,N,41928,ATL,1
116,BAL,OAK,L,4,5,N,14330,BAL,1
115,BOS,NYY,L,4,5,N,46509,BOS,2
114,CHC,ARI,W,8,3,N,39131,CHC,2
113,CHW,KCR,W,6,3,N,18137,CHW,1
116,CIN,MIL,W,11,10,N,34517,CIN,2
113,CLE,TBR,W,5,0,N,16794,CLE,1
115,COL,MIA,L,3,6,N,20096,COL,2
115,DET,MIN,L,4,9,N,29733,DET,1
115,HOU,TEX,L,4,6,N,33897,HOU,1
115,KCR,CHW,L,3,6,N,18137,KC,2
117,LAA,SEA,W,6,5,N,38206,LAA,1
115,LAD,SDP,L,3,4,N,52898,LAD,0
114,MIA,COL,W,6,3,N,20096,MIA,1
118,MIL,CIN,L,10,11,N,34517,MIL,3
114,MIN,DET,W,9,4,N,29733,MIN,2
113,NYM,PHI,W,7,6,N,26925,NYM,3
114,NYY,BOS,W,5,4,N,46509,NYY,1
116,OAK,BAL,W,5,4,N,14330,OAK,1
113,PHI,NYM,L,6,7,N,26925,PHI,1
116,PIT,TOR,W,4,2,N,35965,PIT,0
115,SDP,LAD,W,4,3,N,52898,SD,3
117,SEA,LAA,L,5,6,N,38206,SEA,2
116,STL,ATL,W,8,5,N,41928,STL,0
117,TBR,CLE,L,0,5,N,16794,TB,0
114,TEX,HOU,W,6,4,N,33897,TEX,0
115,TOR,PIT,L,2,4,N,35965,TOR,1
116,ARI,CHC,W,6,2,N,42219,ARI,1
114,ATL,STL,L,5,6,N,46360,ATL,1
117,BAL,OAK,W,12,5,N,29742,BAL,0
116,BOS,NYY,W,10,5,D,47241,BOS,2
115,CHC,ARI,L,2,6,N,42219,CHC,0
114,CHW,KCR,L,4,5,N,20413,CHW,2
117,CIN,MIL,L,5,6,N,38256,CIN,3
114,CLE,TBR,W,3,0,N,22024,CLE,0
116,COL,MIA,L,3,4,N,20399,COL,0
116,DET,MIN,W,12,11,N,33006,DET,3
116,HOU,TEX,L,3,8,N,47306,HOU,0
116,KCR,CHW,W,5,4,N,20413,KC,2
118,LAA,SEA,W,6,3,N,45388,LAA,1
116,LAD,SDP,W,6,3,N,53230,LAD,2
115,MIA,COL,W,4,3,N,20399,MIA,1
119,MIL,CIN,W,6,5,N,38256,MIL,3
115,MIN,DET,L,11,12,N,33006,MIN,3
114,NYM,PHI,L,1,3,N,34131,NYM,1
115,NYY,BOS,L,5,10,D,47241,NYY,3
117,OAK,BAL,L,5,12,N,29742,OAK,2
114,PHI,NYM,W,3,1,N,34131,PHI,0
117,PIT,TOR,L,2,7,D,46179,PIT,1
116,SDP,LAD,L,3,6,N,53230,SD,1
118,SEA,LAA,L,3,6,N,45388,SEA,1
117,SFG,WSN,L,1,3,N,32344,SF,1
117,STL,ATL,W,6,5,N,46360,STL,2
118,TBR,CLE,L,0,3,N,22024,TB,0
115,TEX,HOU,W,8,3,N,47306,TEX,2
116,TOR,PIT,W,7,2,D,46179,TOR,0
114,WSN,SFG,W,3,1,N,32344,WSH,0
117,ARI,CHC,L,2,7,D,41760,ARI,1
115,ATL,STL,W,6,3,D,44534,ATL,1
118,BAL,OAK,L,3,9,D,18912,BAL,1
117,BOS,NYY,W,3,2,N,46610,BOS,1
116,CHC,ARI,W,7,2,D,41760,CHC,3
115,CHW,KCR,L,6,14,D,27351,CHW,1
118,CIN,MIL,L,4,7,D,43248,CIN,1
115,CLE,TBR,W,4,3,D,17775,CLE,2
117,COL,MIA,L,3,5,D,20769,COL,0
117,DET,MIN,L,4,6,D,30582,DET,0
117,HOU,TEX,W,2,1,D,31517,HOU,1
117,KCR,CHW,W,14,6,D,27351,KC,2
119,LAA,SEA,W,4,2,D,43199,LAA,1
117,LAD,SDP,W,6,4,D,46128,LAD,3
116,MIA,COL,W,5,3,D,20769,MIA,1
120,MIL,CIN,W,7,4,D,43248,MIL,1
116,MIN,DET,W,6,4,D,30582,MIN,2
115,NYM,PHI,W,6,2,D,24106,NYM,2
116,NYY,BOS,L,2,3,N,46610,NYY,0
118,OAK,BAL,W,9,3,D,18912,OAK,3
115,PHI,NYM,L,2,6,D,24106,PHI,0
118,PIT,TOR,L,1,7,D,43618,PIT,0
117,SDP,LAD,L,4,6,D,46128,SD,2
119,SEA,LAA,L,2,4,D,43199,SEA,0
118,SFG,WSN,W,4,2,D,30866,SF,0
119,SFG,WSN,L,2,6,N,29085,SF,1
118,STL,ATL,L,3,6,D,44534,STL,1
119,TBR,CLE,L,3,4,D,17775,TB,1
116,TEX,HOU,L,1,2,D,31517,TEX,1
117,TOR,PIT,W,7,1,D,43618,TOR,3
115,WSN,SFG,L,2,4,D,30866,WSH,1
116,WSN,SFG,W,6,2,N,29085,WSH,3
118,ARI,HOU,W,2,0,N,20405,ARI,0
116,ATL,COL,L,0,3,N,33641,ATL,0
119,BAL,SEA,W,11,3,N,17973,BAL,4
118,BOS,CLE,L,3,7,N,37430,BOS,3
117,CHC,CIN,W,15,5,N,40263,CHC,3
119,CIN,CHC,L,5,15,N,40263,CIN,1
116,CLE,BOS,W,7,3,N,37430,CLE,2
118,COL,ATL,W,3,0,N,33641,COL,0
118,DET,TEX,L,2,6,N,21041,DET,1
118,HOU,ARI,L,0,2,N,20405,HOU,0
118,KCR,OAK,W,6,2,N,9848,KC,1
117,MIA,SFG,W,8,3,N,17096,MIA,2
116,NYM,NYY,L,2,4,N,45619,NYM,2
117,NYY,NYM,W,4,2,N,45619,NYY,3
119,OAK,KCR,L,2,6,N,9848,OAK,0
116,PHI,SDP,L,4,7,N,20873,PHI,2
118,SDP,PHI,W,7,4,N,20873,SD,1
120,SEA,BAL,L,3,11,N,17973,SEA,2
120,SFG,MIA,L,3,8,N,17096,SF,0
120,TBR,TOR,L,1,2,N,32151,TB,1
117,TEX,DET,W,6,2,N,21041,TEX,1
118,TOR,TBR,W,2,1,N,32151,TOR,1
119,ARI,HOU,L,4,9,D,16935,ARI,0
117,ATL,COL,W,4,3,N,28655,ATL,1
120,BAL,SEA,L,1,3,N,24927,BAL,1
119,BOS,STL,W,10,4,N,37345,BOS,0
118,CHC,CIN,L,1,2,N,36698,CHC,0
116,CHW,LAD,L,1,6,N,46385,CHW,1
120,CIN,CHC,W,2,1,N,36698,CIN,0
117,CLE,MIN,W,8,1,N,29626,CLE,5
119,COL,ATL,L,3,4,N,28655,COL,3
119,DET,TEX,L,4,10,N,20636,DET,1
119,HOU,ARI,W,9,4,D,16935,HOU,1
119,KCR,OAK,L,8,10,N,13875,KC,3
120,LAA,WSN,L,1,3,N,32355,LAA,1
118,LAD,CHW,W,6,1,N,46385,LAD,0
118,MIA,SFG,L,4,9,N,21694,MIA,2
121,MIL,PIT,W,3,1,N,32605,MIL,1
117,MIN,CLE,L,1,8,N,29626,MIN,0
117,NYM,NYY,L,4,5,N,46474,NYM,2
118,NYY,NYM,W,5,4,N,46474,NYY,2
120,OAK,KCR,W,10,8,N,13875,OAK,3
117,PHI,SDP,L,4,8,N,23368,PHI,2
119,PIT,MIL,L,1,3,N,32605,PIT,0
119,SDP,PHI,W,8,4,N,23368,SD,2
121,SEA,BAL,W,3,1,N,24927,SEA,0
121,SFG,MIA,W,9,4,N,21694,SF,2
119,STL,BOS,L,4,10,N,37345,STL,0
121,TBR,TOR,W,6,4,N,33718,TB,2
118,TEX,DET,W,10,4,N,20636,TEX,3
119,TOR,TBR,L,4,6,N,33718,TOR,1
117,WSN,LAA,W,3,1,N,32355,WSH,2
120,ARI,HOU,L,5,9,N,27278,ARI,3
118,ATL,COL,L,2,17,N,30695,ATL,0
121,BAL,SEA,L,6,7,D,33448,BAL,1
120,BOS,STL,W,5,4,N,37181,BOS,1
119,CHC,CIN,W,7,6,N,37021,CHC,1
117,CHW,LAD,L,4,5,N,52413,CHW,4
121,CIN,CHC,L,6,7,N,37021,CIN,3
120,COL,ATL,W,17,2,N,30695,COL,3
120,DET,TEX,L,6,12,N,22713,DET,2
120,HOU,ARI,W,9,5,N,27278,HOU,2
120,KCR,OAK,W,7,6,D,15239,KC,1
121,LAA,WSN,W,3,2,D,30307,LAA,2
119,LAD,CHW,W,5,4,N,52413,LAD,1
119,MIA,SFG,W,8,1,D,17102,MIA,0
122,MIL,PIT,W,7,6,D,32439,MIL,5
118,NYM,NYY,L,3,5,N,42260,NYM,1
119,NYY,NYM,W,5,3,N,42260,NYY,1
121,OAK,KCR,L,6,7,D,15239,OAK,2
118,PHI,SDP,L,0,3,D,21564,PHI,0
120,PIT,MIL,L,6,7,D,32439,PIT,0
120,SDP,PHI,W,3,0,D,21564,SD,0
122,SEA,BAL,W,7,6,D,33448,SEA,2
122,SFG,MIA,L,1,8,D,17102,SF,0
120,STL,BOS,L,4,5,N,37181,STL,0
122,TBR,TOR,L,2,3,N,36784,TB,0
119,TEX,DET,W,12,6,N,22713,TEX,4
120,TOR,TBR,W,3,2,N,36784,TOR,1
118,WSN,LAA,L,2,3,D,30307,WSH,1
121,ARI,HOU,W,4,0,D,27949,ARI,2
119,ATL,COL,W,10,4,D,30020,ATL,4
120,CHC,CIN,L,10,13,D,38675,CHC,6
118,CHW,TEX,L,8,9,N,23459,CHW,2
122,CIN,CHC,W,13,10,D,38675,CIN,2
118,CLE,MIN,W,9,3,D,29579,CLE,2
119,CLE,MIN,L,2,4,N,22857,CLE,1
121,COL,ATL,L,4,10,D,30020,COL,1
121,HOU,ARI,L,0,4,D,27949,HOU,0
118,MIN,CLE,L,3,9,D,29579,MIN,1
119,MIN,CLE,W,4,2,N,22857,MIN,1
119,NYM,NYY,L,5,7,N,42549,NYM,1
120,NYY,NYM,W,7,5,N,42549,NYY,1
119,PHI,SFG,L,4,5,N,41279,PHI,2
121,PIT,STL,L,7,11,N,31499,PIT,1
121,SDP,WSN,L,1,2,N,22097,SD,0
123,SFG,PHI,W,5,4,N,41279,SF,0
121,STL,PIT,W,11,7,N,31499,STL,2
123,TBR,TOR,L,3,5,D,46855,TB,0
120,TEX,CHW,W,9,8,N,23459,TEX,2
121,TOR,TBR,W,5,3,D,46855,TOR,3
119,WSN,SDP,W,2,1,N,22097,WSH,1
122,ARI,MIN,L,3,10,N,25830,ARI,1
120,ATL,CIN,L,3,5,N,31174,ATL,1
122,BAL,LAA,W,9,7,N,26185,BAL,5
121,BOS,NYY,W,9,6,N,36784,BOS,2
121,CHC,TOR,W,7,4,D,41814,CHC,1
119,CHW,TEX,W,4,3,N,23402,CHW,2
123,CIN,ATL,W,5,3,N,31174,CIN,3
120,CLE,KCR,W,10,1,N,35974,CLE,4
122,COL,MIL,W,8,4,N,32385,COL,3
121,DET,LAD,L,5,8,N,32841,DET,3
122,HOU,OAK,W,3,1,N,30908,HOU,2
121,KCR,CLE,L,1,10,N,35974,KC,1
122,LAA,BAL,L,7,9,N,26185,LAA,5
120,LAD,DET,W,8,5,N,32841,LAD,0
120,MIA,NYM,W,3,1,N,25958,MIA,1
123,MIL,COL,L,4,8,N,32385,MIL,3
120,MIN,ARI,W,10,3,N,25830,MIN,6
120,NYM,MIA,L,1,3,N,25958,NYM,0
121,NYY,BOS,L,6,9,N,36784,NYY,2
122,OAK,HOU,L,1,3,N,30908,OAK,1
120,PHI,SFG,L,2,10,N,39487,PHI,0
122,PIT,STL,L,10,11,N,29906,PIT,3
122,SDP,WSN,L,1,7,N,26747,SD,1
123,SEA,TBR,W,7,1,N,11501,SEA,1
124,SFG,PHI,W,10,2,N,39487,SF,2
122,STL,PIT,W,11,10,N,29906,STL,3
124,TBR,SEA,L,1,7,N,11501,TB,0
121,TEX,CHW,L,3,4,N,23402,TEX,1
122,TOR,CHC,L,4,7,D,41814,TOR,0
120,WSN,SDP,W,7,1,N,26747,WSH,1
123,ARI,MIN,L,0,5,N,29456,ARI,0
121,ATL,CIN,L,8,11,N,39317,ATL,3
123,BAL,LAA,L,1,5,N,43929,BAL,0
122,BOS,NYY,L,3,4,N,37274,BOS,1
122,CHC,TOR,W,4,3,D,41558,CHC,1
120,CHW,TEX,L,7,17,N,33441,CHW,1
124,CIN,ATL,W,11,8,N,39317,CIN,1
121,CLE,KCR,W,5,0,N,34204,CLE,0
123,COL,MIL,L,3,6,N,47216,COL,0
122,DET,LAD,L,0,3,D,37182,DET,0
123,HOU,OAK,W,3,0,N,32796,HOU,1
122,KCR,CLE,L,0,5,N,34204,KC,0
123,LAA,BAL,W,5,1,N,43929,LAA,4
121,LAD,DET,W,3,0,D,37182,LAD,1
121,MIA,NYM,L,1,8,N,30171,MIA,0
124,MIL,COL,W,6,3,N,47216,MIL,2
121,MIN,ARI,W,5,0,N,29456,MIN,0
121,NYM,MIA,W,8,1,N,30171,NYM,3
122,NYY,BOS,W,4,3,N,37274,NYY,2
123,OAK,HOU,L,0,3,N,32796,OAK,0
121,PHI,SFG,W,12,9,N,40719,PHI,3
123,PIT,STL,W,6,4,D,34660,PIT,3
123,SDP,WSN,W,3,1,N,31590,SD,1
124,SEA,TBR,W,7,6,N,12218,SEA,2
125,SFG,PHI,L,9,12,N,40719,SF,1
123,STL,PIT,L,4,6,D,34660,STL,2
125,TBR,SEA,L,6,7,N,12218,TB,3
122,TEX,CHW,W,17,7,N,33441,TEX,4
123,TOR,CHC,L,3,4,D,41558,TOR,0
121,WSN,SDP,L,1,3,N,31590,WSH,0
124,ARI,MIN,L,5,12,D,27367,ARI,3
122,ATL,CIN,W,8,1,D,25758,ATL,1
124,BAL,LAA,L,4,5,D,24715,BAL,1
